employee_id,employee_name,age,gender,department,job_role,education,location,hire_date,years_at_company,manager_id,attendance_date,attendance_status,check_in,check_out,late_minutes,working_hours,gps_checkin,face_recognition,biometric_status,qr_checkin,shift_type,overtime_hours,shift_swap_requested,leave_type,leave_days_taken,leave_balance,leave_approval,timesheet_hours,project_hours,billable_hours,basic_salary,bonus,deduction,net_salary,kpi_score,goal_completion_percent,productivity_score,performance_rating,training_hours,skill,skill_gap_score,engagement_score,sentiment,attrition_status,attrition_risk_score,absenteeism_risk,workforce_forecast_need,manager_alert,hr_alert,work_anniversary,birthday_month
EMP01242,Employee_1242,54,Female,Marketing,Coordinator,MCA,Hyderabad,2019-04-08,19,MGR011,2026-08-01,Present,09:51,20:01,0,8.0,Yes,Verified,Failed,Yes,Night,8.5,No,Sick,6,17,Pending,7.1,5.4,5.1,97458,7677,3395,101740,61,62,80,4,16,Excel,23,87,Negative,No,34,1,Low,Performance,,2026-04-08,9
EMP01029,Employee_1029,42,Female,IT,Executive,Master,Bhubaneswar,2024-06-23,8,MGR028,2026-08-01,Present,10:26,18:07,62,8.6,Yes,Verified,Failed,Yes,Evening,1.6,No,,20,15,Approved,7.3,6.5,3.5,38096,11392,9179,40309,85,85,56,4,34,Java,0,40,Positive,No,44,4,Medium,Leave,Attrition,2026-06-23,1
EMP01793,Employee_1793,32,Female,Operations,Manager,MBA,Pune,2018-06-14,12,MGR032,2026-08-01,Present,09:51,19:42,0,8.7,Yes,Verified,Success,Yes,Morning,1.9,Yes,Casual,14,15,Rejected,7.2,5.0,7.6,78816,9101,8925,78992,60,86,97,4,66,SQL,30,71,Positive,No,43,22,Low,Leave,Attrition,2026-06-14,12
EMP00643,Employee_643,52,Female,Sales,Analyst,MCA,Bangalore,2018-09-18,1,MGR068,2026-08-01,Present,09:32,18:03,0,7.3,Yes,Failed,Failed,Yes,Evening,3.2,Yes,,0,9,Approved,7.7,5.3,7.6,62409,7990,7222,63177,66,54,77,4,61,HRMS,21,80,Positive,No,11,62,High,,Attrition,2026-09-18,2
EMP01892,Employee_1892,38,Male,Operations,Executive,B.Tech,Bangalore,2024-07-09,6,MGR065,2026-08-01,Absent,10:39,18:11,73,7.4,Yes,Verified,Success,Yes,Morning,2.6,Yes,Earned,12,1,Rejected,8.3,7.0,6.4,102454,562,7347,95669,76,41,89,3,25,SQL,36,44,Neutral,No,95,31,High,Late,Attrition,2026-07-09,2
EMP00613,Employee_613,35,Male,IT,Coordinator,B.Tech,Bhubaneswar,2022-07-27,17,MGR039,2026-08-01,Present,09:23,19:52,0,8.7,Yes,Verified,Success,Yes,Morning,3.0,No,Earned,18,1,Pending,8.8,4.2,3.4,145959,90,5952,140097,75,65,65,5,55,Python,47,42,Positive,No,77,82,Low,Performance,Payroll,2026-07-27,1
EMP01763,Employee_1763,26,Female,HR,Executive,B.Tech,Hyderabad,2022-02-20,15,MGR055,2026-08-01,WFH,10:27,18:58,70,8.4,Yes,Verified,Failed,Yes,Evening,2.2,Yes,,17,9,Approved,8.3,4.1,2.1,70905,14752,7784,77873,63,98,95,4,44,Excel,71,64,Negative,No,28,64,Low,Leave,Attrition,2026-02-20,9
EMP00961,Employee_961,49,Female,IT,Engineer,MCA,Bhubaneswar,2018-07-27,4,MGR078,2026-08-01,Absent,09:55,18:14,0,8.3,Yes,Verified,Failed,Yes,Night,4.5,Yes,Casual,17,14,Pending,7.8,6.3,6.7,91092,5928,4718,92302,70,69,92,4,11,Java,23,45,Negative,No,21,53,High,Late,Compliance,2026-07-27,1
EMP01571,Employee_1571,28,Female,Operations,Specialist,MBA,Bangalore,2020-08-02,10,MGR001,2026-08-01,Absent,08:27,18:38,0,7.5,Yes,Failed,Failed,Yes,Morning,2.9,No,,1,30,Rejected,8.0,7.1,6.6,96765,2665,8206,91224,78,99,62,4,30,Excel,8,51,Negative,No,36,89,High,Performance,Payroll,2026-08-02,6
EMP00726,Employee_726,44,Male,Operations,Analyst,B.Tech,Delhi,2023-12-30,19,MGR042,2026-08-01,Present,08:39,20:03,0,9.4,Yes,Failed,Success,Yes,Night,4.9,Yes,Casual,11,17,Pending,7.0,7.2,7.0,149631,17276,8814,158093,57,64,79,3,44,Power BI,27,74,Positive,No,22,75,Low,Leave,,2026-12-30,9
EMP00684,Employee_684,42,Female,HR,Manager,MCA,Delhi,2019-04-12,5,MGR080,2026-08-01,Present,08:39,20:14,0,7.1,Yes,Verified,Failed,Yes,Morning,1.3,No,Earned,9,13,Approved,6.7,5.7,3.0,47739,17259,3778,61220,91,41,82,2,10,Power BI,17,83,Negative,No,64,66,Low,Leave,Payroll,2026-04-12,8
EMP00099,Employee_99,28,Male,Support,Analyst,Bachelor,Bangalore,2023-03-17,20,MGR022,2026-08-01,Present,08:57,19:39,0,7.8,Yes,Failed,Success,Yes,Evening,4.0,No,Casual,1,3,Pending,7.2,5.8,7.0,72214,10246,6979,75481,94,94,80,4,53,Power BI,14,48,Negative,No,17,20,Low,Performance,Attrition,2026-03-17,10
EMP00805,Employee_805,51,Female,HR,Manager,B.Tech,Delhi,2023-01-20,10,MGR005,2026-08-01,Present,09:45,19:20,0,8.1,Yes,Failed,Success,Yes,Morning,2.8,Yes,,6,1,Pending,6.3,5.0,3.2,41771,8050,4388,45433,69,56,100,3,46,Java,60,91,Neutral,No,24,98,Low,,Compliance,2026-01-20,11
EMP01752,Employee_1752,42,Female,Sales,Manager,MBA,Bangalore,2023-04-19,5,MGR038,2026-08-01,WFH,08:58,18:26,0,10.0,Yes,Failed,Success,Yes,Evening,4.7,Yes,Casual,11,23,Rejected,6.9,6.5,2.7,62435,9222,440,71217,93,46,50,4,60,SQL,60,92,Negative,No,68,65,High,Performance,Attrition,2026-04-19,6
EMP01598,Employee_1598,41,Male,Finance,Executive,MCA,Pune,2024-01-07,10,MGR046,2026-08-01,Present,10:22,18:51,62,8.5,Yes,Verified,Success,Yes,Night,3.4,No,,0,12,Rejected,6.2,5.0,6.7,47092,6960,9026,45026,80,72,83,4,69,Java,79,80,Negative,No,48,98,Medium,,Attrition,2026-01-07,1
EMP00407,Employee_407,59,Male,Finance,Specialist,Master,Pune,2021-03-11,8,MGR039,2026-08-01,Absent,09:54,18:52,0,7.7,Yes,Failed,Success,Yes,Evening,5.7,No,,2,16,Approved,6.1,7.8,4.7,133731,13672,7594,139809,75,40,77,5,6,SQL,35,74,Negative,No,63,2,High,Leave,,2026-03-11,8
EMP00503,Employee_503,26,Male,Finance,Manager,MBA,Bhubaneswar,2022-05-03,17,MGR002,2026-08-01,Present,10:59,20:58,76,9.8,Yes,Failed,Success,Yes,Evening,0.3,Yes,Earned,13,19,Approved,7.0,7.8,5.5,143743,9186,2072,150857,75,59,78,3,23,SQL,30,40,Neutral,No,45,17,Low,Leave,,2026-05-03,5
EMP01072,Employee_1072,59,Female,Support,Executive,Master,Bhubaneswar,2024-06-06,19,MGR025,2026-08-01,Present,08:51,18:28,0,7.7,Yes,Verified,Success,Yes,Night,0.9,Yes,Sick,7,28,Approved,8.5,6.7,2.0,98099,1459,4166,95392,81,58,92,5,15,Java,55,56,Neutral,No,10,21,Medium,,Compliance,2026-06-06,6
EMP01057,Employee_1057,39,Female,Support,Manager,Master,Bangalore,2020-05-18,7,MGR039,2026-08-01,Present,09:28,19:47,0,8.7,Yes,Verified,Success,Yes,Evening,0.0,Yes,Casual,17,25,Rejected,7.3,7.6,5.0,74404,6352,6293,74463,89,99,54,5,44,Python,23,53,Neutral,No,47,26,High,Performance,Compliance,2026-05-18,5
EMP00930,Employee_930,52,Female,Support,Manager,Bachelor,Bangalore,2023-02-12,20,MGR014,2026-08-01,Present,09:31,19:32,0,8.0,Yes,Verified,Failed,Yes,Morning,1.4,No,Casual,8,21,Pending,8.2,4.1,7.4,95588,18203,501,113290,69,78,62,2,30,Power BI,57,45,Negative,No,82,40,Medium,,Attrition,2026-02-12,4
EMP00780,Employee_780,50,Male,Support,Specialist,MCA,Chennai,2020-10-15,3,MGR014,2026-08-01,Present,10:51,20:08,73,9.2,Yes,Verified,Failed,Yes,Night,5.0,Yes,Sick,0,23,Pending,7.2,6.2,6.7,36176,803,4320,32659,68,44,52,5,28,Java,10,57,Positive,No,35,96,Low,,,2026-10-15,9
EMP00201,Employee_201,50,Female,IT,Coordinator,MCA,Delhi,2023-09-10,20,MGR069,2026-08-01,Present,09:14,19:19,0,7.9,Yes,Failed,Failed,Yes,Night,5.4,Yes,Earned,3,16,Rejected,6.7,5.3,5.5,64054,18757,85,82726,99,63,79,5,12,Power BI,91,67,Neutral,No,20,11,Low,Performance,Compliance,2026-09-10,8
EMP00135,Employee_135,59,Male,Support,Manager,Master,Hyderabad,2021-08-17,19,MGR057,2026-08-01,Present,10:28,18:59,62,9.5,Yes,Verified,Failed,Yes,Evening,4.6,Yes,,11,3,Rejected,6.2,7.8,7.6,49967,10509,5644,54832,68,40,71,4,14,Java,57,70,Positive,No,52,26,High,Late,Compliance,2026-08-17,9
EMP01052,Employee_1052,27,Female,IT,Executive,MBA,Pune,2022-04-01,9,MGR033,2026-08-01,Present,08:55,18:37,0,8.0,Yes,Failed,Failed,Yes,Evening,4.4,No,Earned,8,6,Approved,6.2,5.6,4.3,111017,13267,3875,120409,95,99,57,3,6,AWS,86,44,Neutral,No,43,7,Medium,Performance,,2026-04-01,5
EMP00041,Employee_41,59,Male,Operations,Specialist,MCA,Bangalore,2021-05-18,4,MGR038,2026-08-01,Present,08:39,19:15,0,8.7,Yes,Verified,Failed,Yes,Night,5.0,Yes,Sick,19,2,Rejected,7.6,7.1,5.0,33232,3632,8189,28675,51,64,80,5,5,HRMS,47,56,Negative,No,12,45,Low,Leave,Compliance,2026-05-18,12
EMP01018,Employee_1018,26,Male,Sales,Engineer,MBA,Chennai,2022-07-18,7,MGR005,2026-08-01,Present,09:06,18:45,0,9.9,Yes,Verified,Success,Yes,Evening,6.3,Yes,Earned,19,13,Approved,9.0,7.9,5.1,92576,9305,8185,93696,73,93,70,2,39,SQL,37,88,Positive,Yes,78,81,Medium,Performance,Attrition,2026-07-18,3
EMP00231,Employee_231,58,Male,Sales,Executive,Bachelor,Bhubaneswar,2019-03-24,1,MGR035,2026-08-01,Present,09:00,20:37,0,9.4,Yes,Verified,Success,Yes,Morning,3.7,Yes,Earned,3,19,Rejected,9.0,7.0,7.6,33423,11211,486,44148,80,88,71,4,77,HRMS,43,63,Negative,No,53,40,Low,Leave,Attrition,2026-03-24,7
EMP01514,Employee_1514,35,Male,IT,Manager,Master,Delhi,2023-10-27,6,MGR064,2026-08-01,Present,09:37,18:11,0,7.7,Yes,Failed,Failed,Yes,Night,1.4,No,,15,10,Pending,7.8,5.2,7.0,120314,10393,7664,123043,74,88,56,2,78,Power BI,59,100,Negative,No,77,15,Low,,Attrition,2026-10-27,10
EMP01797,Employee_1797,36,Female,IT,Executive,B.Tech,Delhi,2022-05-28,1,MGR031,2026-08-01,Present,09:53,20:41,0,8.3,Yes,Verified,Success,Yes,Night,5.3,Yes,Sick,13,28,Pending,7.9,4.1,4.0,41966,1278,8160,35084,87,88,65,2,8,Java,73,52,Neutral,Yes,44,78,High,,Attrition,2026-05-28,2
EMP00379,Employee_379,23,Male,Finance,Engineer,MBA,Pune,2020-02-21,6,MGR016,2026-08-01,Absent,09:47,20:50,0,7.1,Yes,Verified,Success,Yes,Morning,2.9,Yes,,8,23,Approved,7.4,7.5,6.2,110672,733,4873,106532,67,57,51,5,72,SAP,8,86,Negative,No,29,27,Low,Performance,Attrition,2026-02-21,1
EMP00289,Employee_289,59,Male,Marketing,Executive,Master,Hyderabad,2021-09-12,1,MGR014,2026-08-01,Present,08:32,18:41,0,8.1,Yes,Verified,Success,Yes,Morning,3.1,Yes,,18,0,Approved,7.6,7.4,6.1,70330,2318,6819,65829,97,41,85,2,61,Python,49,89,Neutral,No,26,55,High,Performance,Compliance,2026-09-12,2
EMP00419,Employee_419,49,Male,HR,Coordinator,Bachelor,Chennai,2018-12-30,18,MGR003,2026-08-01,Present,10:12,18:52,78,7.5,Yes,Failed,Success,Yes,Night,3.3,Yes,Casual,0,26,Approved,6.6,5.2,2.4,116275,11434,5847,121862,78,54,89,5,17,Python,15,86,Negative,No,36,46,High,Leave,Attrition,2026-12-30,3
EMP01699,Employee_1699,44,Female,Finance,Specialist,MBA,Bangalore,2020-08-27,5,MGR066,2026-08-01,Present,08:55,18:16,0,7.3,Yes,Verified,Success,Yes,Night,5.2,Yes,Casual,8,11,Pending,7.6,5.7,2.7,72319,5104,2214,75209,63,87,62,4,27,Python,44,67,Positive,No,90,29,Low,,,2026-08-27,11
EMP00392,Employee_392,48,Male,IT,Engineer,MCA,Delhi,2024-05-09,18,MGR035,2026-08-01,Absent,08:22,18:09,0,7.1,Yes,Failed,Success,Yes,Morning,8.2,Yes,Earned,0,6,Rejected,7.8,7.8,2.5,69250,9082,4656,73676,97,79,67,2,62,SQL,12,55,Neutral,No,38,30,Medium,Late,Compliance,2026-05-09,4
EMP00593,Employee_593,35,Female,Marketing,Analyst,MBA,Chennai,2022-05-20,13,MGR007,2026-08-01,Present,09:54,20:40,0,8.2,Yes,Verified,Success,Yes,Morning,3.3,No,Sick,19,8,Approved,7.4,5.6,4.3,134475,1065,9528,126012,84,88,78,2,44,HRMS,32,97,Neutral,No,69,16,High,Performance,Compliance,2026-05-20,7
EMP01523,Employee_1523,46,Male,Finance,Coordinator,MCA,Bhubaneswar,2023-07-10,11,MGR056,2026-08-01,Present,10:02,18:57,75,8.2,Yes,Verified,Failed,Yes,Evening,0.5,Yes,Casual,5,6,Pending,7.3,7.2,6.6,48092,2701,2643,48150,68,58,64,2,62,Power BI,69,51,Negative,No,42,3,High,,Compliance,2026-07-10,6
EMP01163,Employee_1163,30,Female,HR,Manager,Master,Pune,2018-11-01,16,MGR048,2026-08-01,Present,08:50,18:48,0,7.2,Yes,Verified,Failed,Yes,Morning,5.8,Yes,Sick,16,12,Rejected,7.0,7.8,6.5,92986,4979,2308,95657,61,60,90,3,4,HRMS,78,59,Positive,Yes,27,27,Medium,Late,,2026-11-01,11
EMP01087,Employee_1087,30,Female,Support,Specialist,Master,Bangalore,2018-10-13,7,MGR008,2026-08-01,Present,08:57,19:08,0,9.2,Yes,Verified,Success,Yes,Night,2.8,No,Earned,10,1,Approved,7.6,7.8,5.6,111360,12968,7151,117177,72,46,90,4,43,Power BI,30,57,Negative,No,64,50,Medium,Late,,2026-10-13,8
EMP01496,Employee_1496,28,Female,Sales,Engineer,MCA,Chennai,2021-06-25,18,MGR012,2026-08-01,Present,09:24,20:03,0,8.4,Yes,Verified,Success,Yes,Night,4.5,Yes,Sick,10,7,Rejected,6.4,5.6,3.7,116704,8600,2901,122403,75,47,99,2,16,Excel,93,78,Neutral,No,51,33,Medium,Late,Payroll,2026-06-25,12
EMP00648,Employee_648,58,Female,IT,Manager,B.Tech,Hyderabad,2019-03-08,12,MGR056,2026-08-01,Present,09:42,18:21,0,7.6,Yes,Failed,Failed,Yes,Night,0.0,No,Casual,15,24,Rejected,8.6,6.3,7.3,53727,8166,6624,55269,97,55,59,4,37,Excel,90,88,Neutral,No,73,75,Low,Leave,,2026-03-08,6
EMP01153,Employee_1153,57,Male,Finance,Engineer,B.Tech,Hyderabad,2019-09-05,19,MGR052,2026-08-01,WFH,10:47,19:34,76,9.1,Yes,Verified,Success,Yes,Evening,3.5,Yes,Casual,15,0,Approved,7.7,5.8,7.4,118342,15371,7410,126303,66,71,71,4,75,AWS,2,47,Positive,No,37,49,Medium,Late,,2026-09-05,2
EMP01368,Employee_1368,37,Male,Sales,Engineer,MCA,Bhubaneswar,2024-09-07,6,MGR037,2026-08-01,Present,08:50,19:01,0,7.6,Yes,Verified,Success,Yes,Morning,3.8,No,Sick,14,18,Pending,8.5,7.8,4.6,86446,3133,5402,84177,78,59,91,3,37,HRMS,89,60,Neutral,No,42,68,Low,,Attrition,2026-09-07,4
EMP00521,Employee_521,24,Male,Finance,Coordinator,MBA,Bangalore,2022-11-28,1,MGR011,2026-08-01,WFH,09:11,18:47,0,8.7,Yes,Verified,Success,Yes,Morning,4.4,Yes,,19,6,Pending,8.2,7.8,2.8,123422,10328,4081,129669,58,74,68,4,58,SQL,74,91,Negative,No,12,11,Medium,Late,Compliance,2026-11-28,11
EMP01863,Employee_1863,41,Male,Marketing,Coordinator,MCA,Delhi,2020-03-16,19,MGR044,2026-08-01,Present,09:32,18:18,0,9.9,Yes,Failed,Success,Yes,Evening,0.7,No,,6,11,Pending,7.2,5.1,3.8,67790,17182,966,84006,61,69,62,3,6,Python,53,55,Neutral,No,47,59,Low,Leave,Attrition,2026-03-16,1
EMP00065,Employee_65,43,Male,Marketing,Specialist,MBA,Pune,2019-06-27,0,MGR038,2026-08-01,Present,08:49,18:46,0,9.7,Yes,Verified,Failed,Yes,Night,3.8,Yes,Earned,17,5,Approved,6.8,5.1,2.9,38538,860,1468,37930,60,67,67,5,53,Java,61,90,Positive,No,56,32,Low,Performance,Compliance,2026-06-27,8
EMP01837,Employee_1837,53,Male,IT,Coordinator,MCA,Hyderabad,2021-05-24,10,MGR025,2026-08-01,Present,09:48,18:48,0,8.7,Yes,Verified,Failed,Yes,Evening,3.8,No,,16,27,Pending,8.1,7.6,7.2,46444,19929,7977,58396,98,41,97,5,74,Excel,94,67,Negative,No,67,5,Low,Performance,Compliance,2026-05-24,2
EMP00015,Employee_15,48,Female,HR,Executive,MBA,Chennai,2018-01-25,12,MGR022,2026-08-01,Present,09:58,18:39,0,8.6,Yes,Verified,Failed,Yes,Night,2.4,Yes,,13,20,Pending,6.4,5.8,2.3,88993,7190,4471,91712,74,60,63,3,58,AWS,43,88,Neutral,No,45,96,Medium,Leave,,2026-01-25,8
EMP01181,Employee_1181,53,Male,Support,Coordinator,Master,Hyderabad,2019-03-03,9,MGR052,2026-08-01,Present,09:11,20:33,0,9.3,Yes,Verified,Success,Yes,Evening,1.5,Yes,Sick,16,22,Pending,6.1,7.8,5.3,141658,8670,1122,149206,63,88,77,2,25,SQL,33,76,Positive,No,21,66,Low,Late,Attrition,2026-03-03,3
EMP01065,Employee_1065,44,Male,HR,Executive,MCA,Hyderabad,2020-07-01,16,MGR027,2026-08-01,WFH,09:27,20:59,0,7.4,Yes,Verified,Success,Yes,Morning,4.2,No,Earned,13,10,Rejected,7.2,7.7,4.8,99233,1158,8670,91721,73,99,72,3,72,AWS,57,90,Positive,No,51,37,Low,,Payroll,2026-07-01,12
EMP00493,Employee_493,21,Female,Sales,Executive,B.Tech,Bangalore,2020-06-11,10,MGR042,2026-08-01,Present,09:10,20:22,0,9.5,Yes,Verified,Success,Yes,Morning,1.5,No,Sick,18,8,Approved,8.7,4.7,2.6,137969,7373,336,145006,84,56,61,4,74,Python,80,51,Negative,No,83,89,Low,Late,Compliance,2026-06-11,5
EMP00380,Employee_380,57,Male,Operations,Analyst,MBA,Chennai,2018-06-02,9,MGR062,2026-08-01,Present,09:17,18:42,0,7.8,Yes,Verified,Success,Yes,Night,1.1,No,,13,20,Approved,8.6,7.3,4.6,79057,5735,217,84575,94,71,100,5,29,Python,36,63,Positive,No,86,47,Medium,Performance,Compliance,2026-06-02,6
EMP00188,Employee_188,29,Female,Operations,Executive,Master,Chennai,2023-01-22,12,MGR055,2026-08-01,Present,09:16,18:06,0,8.7,Yes,Verified,Success,Yes,Morning,1.8,No,Sick,11,19,Rejected,8.9,6.4,6.5,36237,338,7682,28893,52,40,66,5,64,HRMS,38,65,Negative,No,57,16,High,,Compliance,2026-01-22,5
EMP00764,Employee_764,26,Male,Operations,Analyst,Master,Hyderabad,2024-07-15,20,MGR074,2026-08-01,WFH,09:50,19:46,0,8.3,Yes,Failed,Success,Yes,Night,4.0,No,Earned,5,5,Pending,6.9,6.5,3.2,42076,11332,9851,43557,71,95,69,5,79,SAP,66,71,Positive,No,87,48,Medium,Performance,,2026-07-15,6
EMP00217,Employee_217,50,Female,Sales,Executive,B.Tech,Pune,2024-03-05,13,MGR048,2026-08-01,Present,08:20,19:24,0,7.1,Yes,Verified,Success,Yes,Evening,3.6,Yes,Sick,14,28,Approved,6.9,6.0,5.3,55169,19135,674,73630,55,90,67,4,29,SQL,15,44,Neutral,No,14,69,Low,Leave,Compliance,2026-03-05,11
EMP00792,Employee_792,31,Male,Sales,Engineer,B.Tech,Pune,2019-02-06,0,MGR028,2026-08-01,Present,09:20,20:19,0,7.2,Yes,Verified,Success,Yes,Night,1.5,No,Sick,0,21,Rejected,7.8,7.8,4.8,76140,7712,7667,76185,64,86,79,4,73,Excel,77,93,Neutral,No,72,74,Medium,Leave,,2026-02-06,10
EMP01077,Employee_1077,24,Female,Sales,Analyst,Master,Pune,2022-03-27,20,MGR023,2026-08-01,Present,09:19,19:35,0,8.9,Yes,Verified,Success,Yes,Evening,5.1,Yes,Casual,5,27,Pending,8.9,4.4,6.8,118811,12453,5787,125477,65,61,52,3,53,Power BI,8,43,Negative,No,47,4,Low,Leave,Attrition,2026-03-27,10
EMP00879,Employee_879,46,Female,Operations,Manager,MCA,Pune,2019-11-21,20,MGR050,2026-08-01,Present,09:16,20:40,0,7.8,Yes,Verified,Failed,Yes,Morning,3.7,No,Sick,15,26,Rejected,8.4,5.0,7.1,141001,11490,9740,142751,66,95,70,5,4,Power BI,32,41,Neutral,No,40,56,Medium,Late,,2026-11-21,9
EMP00338,Employee_338,35,Male,IT,Manager,Master,Pune,2024-10-01,8,MGR030,2026-08-01,WFH,08:13,19:01,0,7.4,Yes,Verified,Success,Yes,Evening,0.0,Yes,Earned,4,27,Rejected,8.6,4.8,2.3,34078,10730,5166,39642,78,65,62,4,26,HRMS,75,92,Positive,No,21,22,High,,Compliance,2026-10-01,4
EMP01773,Employee_1773,48,Female,Finance,Executive,MBA,Delhi,2021-10-06,8,MGR005,2026-08-01,Present,09:40,20:53,0,9.8,Yes,Verified,Failed,Yes,Morning,3.9,Yes,Earned,0,8,Rejected,8.8,4.8,3.8,94483,8516,6704,96295,76,71,54,5,20,SQL,89,50,Neutral,No,87,70,High,Performance,Attrition,2026-10-06,11
EMP00720,Employee_720,49,Male,Support,Analyst,B.Tech,Hyderabad,2020-06-29,8,MGR046,2026-08-01,Present,09:56,19:11,0,9.0,Yes,Verified,Success,Yes,Morning,2.5,No,Earned,14,17,Pending,8.1,6.0,7.4,36636,15623,783,51476,85,98,88,5,62,SAP,33,90,Neutral,No,57,78,Medium,Leave,Compliance,2026-06-29,5
EMP01749,Employee_1749,48,Female,Support,Specialist,Bachelor,Bhubaneswar,2020-11-24,6,MGR057,2026-08-01,Absent,09:56,20:59,0,8.3,Yes,Verified,Success,Yes,Evening,2.8,Yes,,18,1,Approved,8.4,5.8,3.8,30840,14228,5382,39686,63,70,100,4,64,Excel,57,81,Neutral,No,27,30,Low,Leave,Attrition,2026-11-24,1
EMP00296,Employee_296,58,Male,Operations,Coordinator,Master,Pune,2020-05-16,20,MGR011,2026-08-01,WFH,09:59,18:36,0,8.5,Yes,Failed,Failed,Yes,Night,2.8,No,,16,27,Rejected,8.4,6.4,6.0,148199,7040,6206,149033,83,68,70,4,34,Excel,73,58,Positive,No,52,31,Medium,Late,Attrition,2026-05-16,6
EMP01726,Employee_1726,41,Male,Finance,Executive,Master,Chennai,2021-06-28,16,MGR027,2026-08-01,WFH,09:38,19:28,0,8.3,Yes,Verified,Success,Yes,Evening,4.7,Yes,Casual,6,22,Approved,7.2,7.8,2.7,103722,5640,8245,101117,80,100,84,5,54,SAP,49,89,Negative,No,15,47,Low,Leave,Payroll,2026-06-28,1
EMP01017,Employee_1017,54,Male,IT,Analyst,MCA,Bangalore,2022-07-29,11,MGR070,2026-08-01,Present,10:33,20:50,70,9.0,Yes,Verified,Success,Yes,Evening,0.0,Yes,Earned,6,6,Approved,7.2,5.0,7.1,82442,12668,828,94282,68,64,52,4,13,SAP,20,87,Neutral,No,29,65,Low,Late,Compliance,2026-07-29,12
EMP01276,Employee_1276,40,Female,Operations,Engineer,MBA,Delhi,2022-09-02,15,MGR027,2026-08-01,Present,08:00,20:26,0,7.1,Yes,Verified,Success,Yes,Morning,0.8,No,Casual,19,25,Rejected,9.0,7.2,4.2,63271,6888,9969,60190,61,90,99,5,44,HRMS,95,51,Neutral,No,81,69,High,,Payroll,2026-09-02,10
EMP01751,Employee_1751,52,Female,Sales,Specialist,MCA,Chennai,2024-08-13,16,MGR019,2026-08-01,Present,08:43,20:57,0,7.4,Yes,Failed,Success,Yes,Night,3.7,Yes,Casual,16,6,Rejected,6.4,6.0,3.2,113287,14033,4089,123231,58,75,83,3,20,Excel,79,51,Negative,No,68,40,Medium,,Compliance,2026-08-13,9
EMP01486,Employee_1486,52,Male,IT,Manager,MBA,Hyderabad,2019-07-24,11,MGR070,2026-08-01,Present,09:28,20:42,0,9.9,Yes,Verified,Success,Yes,Night,3.2,No,,19,8,Rejected,8.6,6.5,7.8,140565,13477,5170,148872,54,93,92,5,33,Python,88,96,Negative,No,12,42,Medium,Leave,Payroll,2026-07-24,10
EMP00456,Employee_456,29,Female,Operations,Coordinator,MCA,Pune,2019-06-15,7,MGR026,2026-08-01,Absent,09:47,20:13,0,7.1,Yes,Failed,Success,Yes,Evening,7.0,No,Sick,1,6,Rejected,6.0,4.7,5.9,105938,1045,7315,99668,92,91,69,2,66,SQL,19,88,Neutral,No,32,12,Low,Leave,,2026-06-15,9
EMP01997,Employee_1997,49,Male,Finance,Executive,B.Tech,Bangalore,2023-09-25,6,MGR076,2026-08-01,Present,09:03,20:09,0,7.4,Yes,Failed,Success,Yes,Morning,2.6,Yes,Casual,6,26,Approved,7.5,4.0,7.6,98084,9544,7865,99763,62,47,77,4,75,Java,81,95,Negative,No,71,34,Low,Leave,,2026-09-25,9
EMP00816,Employee_816,24,Male,Support,Manager,MCA,Pune,2023-09-17,5,MGR037,2026-08-01,Present,08:43,19:28,0,7.8,Yes,Verified,Success,Yes,Night,3.6,No,Casual,8,5,Pending,7.1,5.0,2.9,102100,1142,8446,94796,78,87,87,4,13,SQL,14,45,Negative,No,17,89,High,Leave,,2026-09-17,9
EMP01887,Employee_1887,37,Female,Sales,Manager,B.Tech,Delhi,2021-03-27,0,MGR047,2026-08-01,Present,08:10,18:10,0,9.0,Yes,Verified,Failed,Yes,Morning,1.4,No,Earned,17,13,Rejected,7.6,7.6,3.2,131313,3470,9811,124972,88,54,62,4,41,HRMS,16,84,Neutral,No,24,77,Medium,,Attrition,2026-03-27,9
EMP00270,Employee_270,53,Female,IT,Manager,Master,Bangalore,2021-11-28,8,MGR051,2026-08-01,Present,10:50,20:19,80,7.5,Yes,Verified,Failed,Yes,Evening,1.2,No,Earned,9,13,Rejected,8.2,7.3,5.7,122674,16246,7144,131776,88,64,77,5,25,AWS,47,97,Negative,No,18,57,Low,,Payroll,2026-11-28,10
EMP00996,Employee_996,45,Female,Finance,Executive,MBA,Bangalore,2020-06-26,15,MGR045,2026-08-01,Present,09:11,20:32,0,9.1,Yes,Failed,Success,Yes,Morning,0.7,No,Earned,0,21,Rejected,7.0,4.4,4.1,101992,4178,1438,104732,53,67,75,5,66,SQL,44,62,Negative,No,69,14,High,Leave,Payroll,2026-06-26,7
EMP00202,Employee_202,58,Female,Support,Manager,MCA,Pune,2020-05-29,20,MGR055,2026-08-01,WFH,09:44,19:46,0,9.9,Yes,Verified,Success,Yes,Night,5.4,Yes,Earned,2,22,Pending,6.4,6.8,7.2,113712,17244,6598,124358,57,84,63,4,58,SAP,4,87,Positive,No,81,47,Low,Performance,,2026-05-29,2
